"Policy","Rule_name","mean.wait","sd.wait","mean.OT","sd.OT","mean.Idle","sd.Idle","excess.wait.rate","extreme.wait.rate","excess.OT.rate","extreme.OT.rate"
"1,2,3,4,5,6,7,9,11,12,13,14,15,16;B","BBBBBBBCBCBBBBBB",4.40901635416667,1.71151342069929,6.81579166666667,10.4722626936149,35.27854,18.1485228422738,9.463125,0.428125,4.65,1.12
"1,2,3,4,5,6,7,10,11,12,13,14,15,16;B","BBBBBBBCCBBBBBBB",4.39953666666667,1.7655980076342,6.94013833333333,10.5853862383708,35.4202766666667,18.0788205293366,9.44125,0.421875,4.75,1.17
"1,2,3,4,5,6,8,9,10,11,12,13,14,15;B","BBBBBBCBBBBBBBBC",4.8515975,2.02504930765109,5.51988166666667,10.0946151313634,32.86651,17.6930900798778,10.69375,0.561875,3.95,1.07
"1,2,3,4,5,6,8,9,10,11,12,13,14,16;B","BBBBBBCBBBBBBBCB",4.71927677083333,1.91315768769364,5.94923666666667,10.1094677789398,34.091225,18.0973144240145,10.379375,0.53,4.04,1.07
"1,2,3,4,5,6,8,9,10,11,12,13,15,16;B","BBBBBBCBBBBBBCBB",4.61375760416667,1.81851927414535,6.22714166666667,10.1694070316307,34.5237116666667,18.1557869895918,10.07,0.5,4.15,1.08
"1,2,3,4,5,6,8,9,10,11,12,14,15,16;B","BBBBBBCBBBBBCBBB",4.528675,1.74688480333379,6.43117,10.2477598273055,34.8013483333333,18.1978987738688,9.84,0.463125,4.25,1.11
"1,2,3,4,5,6,8,9,10,11,13,14,15,16;B","BBBBBBCBBBBCBBBB",4.45998302083333,1.69901586163189,6.59110833333333,10.3435632833266,35.00073,18.1871849572742,9.65875,0.44,4.34,1.11
"1,2,3,4,5,6,8,9,10,12,13,14,15,16;B","BBBBBBCBBBCBBBBB",4.409701875,1.68230599463696,6.75147333333333,10.4549622193648,35.19714,18.1446075766306,9.495625,0.42375,4.49,1.16
"1,2,3,4,5,6,8,9,11,12,13,14,15,16;B","BBBBBBCBBCBBBBBB",4.37438572916667,1.69424689249366,6.87568166666667,10.5318979802921,35.3473416666667,18.0976946814501,9.37375,0.411875,4.69,1.16
"1,2,3,4,5,6,8,10,11,12,13,14,15,16;B","BBBBBBCBCBBBBBBB",4.35323052083333,1.73558444660674,6.99261666666667,10.6367828334388,35.4811816666667,18.0352202596777,9.313125,0.405625,4.8,1.2
"1,2,3,4,5,6,9,10,11,12,13,14,15,16;B","BBBBBBCCBBBBBBBB",4.35581791666667,1.80541136344935,7.09220666666667,10.7445548911966,35.601105,17.9650066953625,9.34875,0.405,4.89,1.28
"1,2,3,4,5,7,8,9,10,11,12,13,14,15;B","BBBBBCBBBBBBBBBC",4.836135,2.0782888529518,5.59158,10.182772005225,32.9513516666667,17.6281873382657,10.64375,0.568125,4.04,1.1
"1,2,3,4,5,7,8,9,10,11,12,13,14,16;B","BBBBBCBBBBBBBBCB",4.70362885416667,1.96215541338938,6.02032333333333,10.1945475136805,34.1731,18.0310918624111,10.330625,0.5375,4.13,1.1
"1,2,3,4,5,7,8,9,10,11,12,13,15,16;B","BBBBBCBBBBBBBCBB",4.59786416666667,1.86280088263943,6.298185,10.2523367903814,34.604925,18.0898836414491,10.02125,0.506875,4.24,1.11
"1,2,3,4,5,7,8,9,10,11,12,14,15,16;B","BBBBBCBBBBBBCBBB",4.51199947916667,1.78559713027268,6.49998,10.3281921855496,34.8807283333333,18.1331391344906,9.7775,0.471875,4.34,1.14
"1,2,3,4,5,7,8,9,10,11,13,14,15,16;B","BBBBBCBBBBBCBBBB",4.44134958333333,1.73047981213138,6.65642166666667,10.4194999026407,35.0757733333333,18.1252088355583,9.588125,0.445625,4.43,1.14
"1,2,3,4,5,7,8,9,10,12,13,14,15,16;B","BBBBBCBBBBCBBBBB",4.38822958333333,1.70528906338458,6.81375666666667,10.5281360953071,35.2678383333333,18.0847610284893,9.41625,0.42875,4.58,1.19
"1,2,3,4,5,7,8,9,11,12,13,14,15,16;B","BBBBBCBBBCBBBBBB",4.34984072916667,1.70801557179344,6.93601833333333,10.6035336683401,35.4159766666667,18.0393473381022,9.280625,0.415625,4.78,1.19
"1,2,3,4,5,7,8,10,11,12,13,14,15,16;B","BBBBBCBBCBBBBBBB",4.323183125,1.73879822709291,7.0482,10.7017091742982,35.5450283333333,17.9803416717961,9.19875,0.40625,4.89,1.24
"1,2,3,4,5,7,9,10,11,12,13,14,15,16;B","BBBBBCBCBBBBBBBB",4.31743864583333,1.79914163786906,7.14625833333333,10.8028139387614,35.6626833333333,17.9112404185426,9.208125,0.4,4.98,1.3
"1,2,3,4,5,8,9,10,11,12,13,14,15,16;B","BBBBBCCBBBBBBBBB",4.32493833333333,1.88265621178922,7.23839833333333,10.9041343636947,35.7673133333333,17.8340309057615,9.2325,0.41125,5.11,1.34
