"Policy","Rule_name","mean.wait","sd.wait","mean.OT","sd.OT","mean.Idle","sd.Idle","excess.wait.rate","extreme.wait.rate","excess.OT.rate","extreme.OT.rate"
"14;A-1,2,3,4,5,6,7,8,9,10,11,13,15;B","BBBBBBBBBBBCBABC",5.41662125,2.50014800489235,6.95152666666667,11.0322054893126,30.8575933333333,17.4646572298283,12.294375,0.735625,5.03,1.51
"14;A-1,2,3,4,5,6,7,8,9,10,11,13,16;B","BBBBBBBBBBBCBACB",5.26629239583333,2.31355438200578,7.27703,10.9870575871132,31.8161916666667,17.8126559809503,11.87875,0.689375,5.07,1.51
"14;A-1,2,3,4,5,6,7,8,9,10,11,15,16;B","BBBBBBBBBBBCCABB",5.10725145833333,2.21826772440025,7.97469833333333,11.1515254663964,32.7517883333333,17.9755861764886,11.443125,0.62375,5.27,1.61
"14;A-1,2,3,4,5,6,7,8,9,10,12,13,15;B","BBBBBBBBBBCBBABC",5.35468927083333,2.51108236502796,7.101615,11.1319572737504,31.0496583333333,17.4532885989177,12.151875,0.71,5.24,1.54
"14;A-1,2,3,4,5,6,7,8,9,10,12,13,16;B","BBBBBBBBBBCBBACB",5.20318802083333,2.30674508541069,7.42199833333333,11.0836536522656,31.9894983333333,17.7958273168112,11.72875,0.661875,5.28,1.54
"14;A-1,2,3,4,5,6,7,8,9,10,12,15,16;B","BBBBBBBBBBCBCABB",5.03312833333333,2.17773963441803,8.08747833333333,11.2315947218786,32.886145,17.9632883569565,11.2525,0.591875,5.44,1.64
"14;A-1,2,3,4,5,6,7,8,9,10,13,15,16;B","BBBBBBBBBBCCBABB",4.99230833333333,2.24987690949766,8.347985,11.3685363416594,33.20474,17.9571866541532,11.16375,0.574375,5.74,1.7
"14;A-1,2,3,4,5,6,7,8,9,11,12,13,15;B","BBBBBBBBBCBBBABC",5.30805552083333,2.53380804992353,7.246435,11.2361322080315,31.22608,17.4129004865659,12.0175,0.693125,5.38,1.57
"14;A-1,2,3,4,5,6,7,8,9,11,12,13,16;B","BBBBBBBBBCBBBACB",5.15550989583333,2.31492873517591,7.56274333333333,11.1846904121301,32.14921,17.754840478671,11.593125,0.64375,5.42,1.57
"14;A-1,2,3,4,5,6,7,8,9,11,12,15,16;B","BBBBBBBBBCBBCABB",4.97722385416667,2.15574235191343,8.20036,11.314592423234,33.0163966666667,17.9257679757557,11.08875,0.56875,5.55,1.66
"14;A-1,2,3,4,5,6,7,8,9,11,13,15,16;B","BBBBBBBBBCBCBABB",4.9280584375,2.21524156563722,8.44844,11.4380948350953,33.319505,17.9216456030373,10.981875,0.549375,5.83,1.72
"14;A-1,2,3,4,5,6,7,8,9,12,13,15,16;B","BBBBBBBBBCCBBABB",4.8996265625,2.28290384965601,8.65645,11.5838797771401,33.5631416666667,17.8776949458701,10.90125,0.53625,6.13,1.76
"14;A-1,2,3,4,5,6,7,8,10,11,12,13,15;B","BBBBBBBBCBBBBABC",5.26924385416667,2.56266318371965,7.35782,11.3324994355835,31.36513,17.3748116214213,11.895,0.671875,5.53,1.59
"14;A-1,2,3,4,5,6,7,8,10,11,12,13,16;B","BBBBBBBBCBBBBACB",5.11611875,2.33350403298134,7.67253166666667,11.2781518492083,32.2789883333333,17.7159570474363,11.463125,0.62,5.57,1.59
"14;A-1,2,3,4,5,6,7,8,10,11,12,15,16;B","BBBBBBBBCBBBCABB",4.93211395833333,2.15094965424559,8.29518666666667,11.3971221754582,33.12341,17.8893923350913,10.93,0.54125,5.67,1.68
"14;A-1,2,3,4,5,6,7,8,10,11,13,15,16;B","BBBBBBBBCBBCBABB",4.87801760416667,2.19966377132691,8.535835,11.5128106123008,33.4176983333333,17.8870978799881,10.8075,0.52125,5.94,1.74
"14;A-1,2,3,4,5,6,7,8,10,12,13,15,16;B","BBBBBBBBCBCBBABB",4.83922395833333,2.25616967694741,8.734425,11.6503781827267,33.6510666666667,17.8459446878855,10.71875,0.5075,6.23,1.79
"14;A-1,2,3,4,5,6,7,8,11,12,13,15,16;B","BBBBBBBBCCBBBABB",4.82220364583333,2.32520522978162,8.90576166666667,11.7503355924967,33.84614,17.8008918518123,10.670625,0.503125,6.35,1.85
"14;A-1,2,3,4,5,6,7,9,10,11,12,13,15;B","BBBBBBBCBBBBBABC",5.2394659375,2.60045579018991,7.46409833333333,11.4197111133177,31.4881533333333,17.3204539625564,11.79375,0.66125,5.69,1.63
"14;A-1,2,3,4,5,6,7,9,10,11,12,13,16;B","BBBBBBBCBBBBBACB",5.08577083333333,2.36378784770922,7.77494166666667,11.3637642706687,32.3928916666667,17.6584326934913,11.3675,0.6125,5.73,1.63
"14;A-1,2,3,4,5,6,7,9,10,11,12,15,16;B","BBBBBBBCBBBBCABB",4.89785416666667,2.16386741358093,8.38942666666667,11.4777814051564,33.2242416666667,17.8345858159254,10.829375,0.531875,5.83,1.72
"14;A-1,2,3,4,5,6,7,9,10,11,13,15,16;B","BBBBBBBCBBBCBABB",4.84069760416667,2.20388196519266,8.626515,11.5879580361937,33.513695,17.8342753879325,10.6975,0.51125,6.09,1.78
"14;A-1,2,3,4,5,6,7,9,10,12,13,15,16;B","BBBBBBBCBBCBBABB",4.7966578125,2.25092749754149,8.818855,11.7167230277897,33.7404433333333,17.7954704580908,10.58375,0.496875,6.36,1.82
"14;A-1,2,3,4,5,6,7,9,11,12,13,15,16;B","BBBBBBBCBCBBBABB",4.7700396875,2.30985196570443,8.983125,11.8111683808544,33.92713,17.7561230536999,10.520625,0.48875,6.5,1.89
"14;A-1,2,3,4,5,6,7,10,11,12,13,15,16;B","BBBBBBBCCBBBBABB",4.76253989583333,2.38125412288073,9.12619,11.9273954814665,34.087135,17.6891381619845,10.4975,0.488125,6.78,1.92
"14;A-1,2,3,4,5,6,8,9,10,11,12,13,15;B","BBBBBBCBBBBBBABC",5.2196740625,2.64882674066253,7.55812166666667,11.4991929663287,31.5959483333333,17.2564714100439,11.763125,0.65125,5.8,1.65
"14;A-1,2,3,4,5,6,8,9,10,11,12,13,16;B","BBBBBBCBBBBBBACB",5.0654159375,2.4075931415909,7.86746333333333,11.4410663182461,32.4916783333333,17.5943113385836,11.335,0.599375,5.84,1.65
"14;A-1,2,3,4,5,6,8,9,10,11,12,15,16;B","BBBBBBCBBBBBCABB",4.87488135416667,2.19551973289817,8.47608166666667,11.5481350728701,33.31613,17.7703470331843,10.78875,0.515625,5.94,1.74
"14;A-1,2,3,4,5,6,8,9,10,11,13,15,16;B","BBBBBBCBBBBCBABB",4.81494708333333,2.2273288940123,8.70734666666667,11.6543603711348,33.5984533333333,17.7738008899137,10.65375,0.494375,6.2,1.8
"14;A-1,2,3,4,5,6,8,9,10,12,13,15,16;B","BBBBBBCBBBCBBABB",4.76751885416667,2.26600177215008,8.89582,11.7780319360572,33.8213933333333,17.7388892089259,10.525,0.480625,6.47,1.84
"14;A-1,2,3,4,5,6,8,9,11,12,13,15,16;B","BBBBBBCBBCBBBABB",4.73635802083333,2.31700946464468,9.05714833333333,11.8681499847637,34.00544,17.7012431743791,10.4475,0.47,6.6,1.91
"14;A-1,2,3,4,5,6,8,10,11,12,13,15,16;B","BBBBBBCBCBBBBABB",4.71699458333333,2.3786409915448,9.191315,11.9772139831167,34.155355,17.6421674629952,10.37625,0.468125,6.87,1.95
"14;A-1,2,3,4,5,6,9,10,11,12,13,15,16;B","BBBBBBCCBBBBBABB",4.721449375,2.45470577992118,9.31450333333333,12.0850379726725,34.2944283333333,17.5695203662482,10.421875,0.470625,6.97,2.03
"14;A-1,2,3,4,5,7,8,9,10,11,12,13,15;B","BBBBBCBBBBBBBABC",5.20526552083333,2.70749435723783,7.64457,11.5917349752297,31.692775,17.1861719204039,11.71875,0.6575,5.97,1.69
"14;A-1,2,3,4,5,7,8,9,10,11,12,13,16;B","BBBBBCBBBBBBBACB",5.05092083333333,2.46447770197152,7.954425,11.5314604122119,32.58712,17.5227585975509,11.29125,0.605625,6.01,1.69
"14;A-1,2,3,4,5,7,8,9,10,11,12,15,16;B","BBBBBCBBBBBBCABB",4.85899239583333,2.24478579798385,8.557955,11.633848522499,33.40526,17.7012862055326,10.72875,0.524375,6.1,1.78
"14;A-1,2,3,4,5,7,8,9,10,11,13,15,16;B","BBBBBCBBBBBCBABB",4.7971340625,2.2696833495384,8.78499833333333,11.734563125772,33.6828683333333,17.7069630299299,10.584375,0.5,6.36,1.83
"14;A-1,2,3,4,5,7,8,9,10,12,13,15,16;B","BBBBBCBBBBCBBABB",4.74688010416667,2.30113478833809,8.97043333333333,11.8538012358594,33.9018083333333,17.6734734632858,10.4475,0.485625,6.61,1.87
"14;A-1,2,3,4,5,7,8,9,11,12,13,15,16;B","BBBBBCBBBCBBBABB",4.71258583333333,2.34501918365303,9.12880833333333,11.9406502181239,34.0827533333333,17.6378958347736,10.356875,0.47375,6.73,1.94
"14;A-1,2,3,4,5,7,8,10,11,12,13,15,16;B","BBBBBCBBCBBBBABB",4.68777822916667,2.39882007417848,9.25887,12.0430719915024,34.2277916666667,17.5816167370029,10.265,0.47,6.98,1.99
"14;A-1,2,3,4,5,7,9,10,11,12,13,15,16;B","BBBBBCBCBBBBBABB",4.68375697916667,2.46812933766485,9.37841333333333,12.1451687685743,34.3630233333333,17.5114550572142,10.284375,0.4675,7.09,2.07
"14;A-1,2,3,4,5,8,9,10,11,12,13,15,16;B","BBBBBCCBBBBBBABB",4.69240364583333,2.54845691074402,9.48655166666667,12.2565601526107,34.48,17.4332667076779,10.308125,0.481875,7.29,2.1
"14;A-1,2,3,4,6,7,8,9,10,11,12,13,15;B","BBBBCBBBBBBBBABC",5.20469135416667,2.78152130486839,7.726545,11.6686113253464,31.7847733333333,17.097593272036,11.741875,0.673125,6.09,1.71
"14;A-1,2,3,4,6,7,8,9,10,11,12,13,16;B","BBBBCBBBBBBBBACB",5.04994291666667,2.53912116211696,8.03351333333333,11.6068484297745,32.6726583333333,17.4381219233927,11.313125,0.62,6.13,1.71
"14;A-1,2,3,4,6,7,8,9,10,11,12,15,16;B","BBBBCBBBBBBBCABB",4.85567854166667,2.31457503270342,8.630615,11.7075496382683,33.482355,17.6215090993946,10.748125,0.536875,6.25,1.8
"14;A-1,2,3,4,6,7,8,9,10,11,13,15,16;B","BBBBCBBBBBBCBABB",4.79233822916667,2.33363639009978,8.85548333333333,11.8054023869981,33.757655,17.6280639500187,10.61125,0.51125,6.51,1.85
"14;A-1,2,3,4,6,7,8,9,10,12,13,15,16;B","BBBBCBBBBBCBBABB",4.74020010416667,2.35883253751751,9.03985833333333,11.923012317316,33.97422,17.5965852617173,10.47875,0.495625,6.76,1.9
"14;A-1,2,3,4,6,7,8,9,11,12,13,15,16;B","BBBBCBBBBCBBBABB",4.70315395833333,2.39567507412852,9.19540166666667,12.0064988252224,34.1523783333333,17.5636768101119,10.375625,0.481875,6.88,1.97
"14;A-1,2,3,4,6,7,8,10,11,12,13,15,16;B","BBBBCBBBCBBBBABB",4.67439375,2.44127300860459,9.322105,12.1068476640981,34.2930183333333,17.5106789133101,10.271875,0.475,7.13,2.02
"14;A-1,2,3,4,6,7,9,10,11,12,13,15,16;B","BBBBCBBCBBBBBABB",4.6635575,2.50211713550086,9.43608,12.2039021756153,34.4217933333333,17.4475705198331,10.25375,0.47,7.21,2.11
"14;A-1,2,3,4,6,8,9,10,11,12,13,15,16;B","BBBBCBCBBBBBBABB",4.66067645833333,2.57492886803154,9.53916833333333,12.3067824819872,34.534115,17.3736211849163,10.24375,0.48125,7.39,2.13
"14;A-1,2,3,4,7,8,9,10,11,12,13,15,16;B","BBBBCCBBBBBBBABB",4.68891541666667,2.66799767455369,9.64973666666667,12.4177017275987,34.655085,17.2659312687001,10.361875,0.4975,7.59,2.25
"14;A-1,2,3,5,6,7,8,9,10,11,12,13,15;B","BBBCBBBBBBBBBABC",5.22836364583333,2.86344368256813,7.80525666666667,11.7352370023686,31.8720433333333,17.0024130368057,11.814375,0.693125,6.17,1.7
"14;A-1,2,3,5,6,7,8,9,10,11,12,13,16;B","BBBCBBBBBBBBBACB",5.07328072916667,2.6242306739684,8.10833666666667,11.6727987494549,32.7545766666667,17.3465232304743,11.3825,0.64,6.21,1.7
"14;A-1,2,3,5,6,7,8,9,10,11,12,15,16;B","BBBCBBBBBBBBCABB",4.87751958333333,2.39930811120472,8.70206166666667,11.7679631838003,33.55857,17.5344754556479,10.80375,0.550625,6.33,1.79
"14;A-1,2,3,5,6,7,8,9,10,11,13,15,16;B","BBBCBBBBBBBCBABB",4.81346677083333,2.41406333209963,8.926665,11.8622057756897,33.8327666666667,17.5404567420275,10.666875,0.525,6.59,1.84
"14;A-1,2,3,5,6,7,8,9,10,12,13,15,16;B","BBBCBBBBBBCBBABB",4.7595371875,2.43392185779086,9.10946166666667,11.9770461217011,34.047395,17.5091933704142,10.531875,0.51,6.84,1.89
"14;A-1,2,3,5,6,7,8,9,11,12,13,15,16;B","BBBCBBBBBCBBBABB",4.71921020833333,2.46418304304196,9.26095666666667,12.056650756177,34.22114,17.4813671416836,10.42,0.495,6.96,1.96
"14;A-1,2,3,5,6,7,8,10,11,12,13,15,16;B","BBBCBBBBCBBBBABB",4.6871434375,2.50283796127394,9.38447,12.1522729050759,34.3587133333333,17.4309403507854,10.3025,0.4875,7.2,2
"14;A-1,2,3,5,6,7,9,10,11,12,13,15,16;B","BBBCBBBCBBBBBABB",4.67110354166667,2.55590773688809,9.49507833333333,12.2459767715186,34.48332,17.3717161480895,10.269375,0.4825,7.28,2.09
"14;A-1,2,3,5,6,8,9,10,11,12,13,15,16;B","BBBCBBCBBBBBBABB",4.65998510416667,2.620264332995,9.59330333333333,12.3434260552913,34.5909433333333,17.3041040639587,10.2275,0.493125,7.45,2.11
"14;A-1,2,3,5,7,8,9,10,11,12,13,15,16;B","BBBCBCBBBBBBBABB",4.67531510416667,2.70743498684083,9.69943666666667,12.451890422125,34.707795,17.2009959392761,10.323125,0.505,7.63,2.25
"14;A-1,2,3,6,7,8,9,10,11,12,13,15,16;B","BBBCCBBBBBBBBABB",4.71665520833333,2.80134344029107,9.79954833333333,12.5506072689842,34.815725,17.0908673232248,10.448125,0.5275,7.78,2.31
"14;A-1,2,4,5,6,7,8,9,10,11,12,13,15;B","BBCBBBBBBBBBBABC",5.277419375,2.95395354675277,7.89042333333333,11.8345470994488,31.9687633333333,16.8869062631993,11.988125,0.7225,6.32,1.73
"14;A-1,2,4,5,6,7,8,9,10,11,12,13,16;B","BBCBBBBBBBBBBACB",5.12201802083333,2.71945085881168,8.19237333333333,11.7704553426633,32.8462016666667,17.234618914925,11.55,0.665,6.36,1.73
"14;A-1,2,4,5,6,7,8,9,10,11,12,15,16;B","BBCBBBBBBBBBCABB",4.92550625,2.49755327153748,8.78424166666667,11.8591705853817,33.6484933333333,17.4224228902713,10.956875,0.569375,6.48,1.82
"14;A-1,2,4,5,6,7,8,9,10,11,13,15,16;B","BBCBBBBBBBBCBABB",4.85973479166667,2.5081150551389,9.00560833333333,11.9493271658427,33.9183583333333,17.4330117127822,10.8175,0.543125,6.74,1.87
"14;A-1,2,4,5,6,7,8,9,10,12,13,15,16;B","BBCBBBBBBBCBBABB",4.80359510416667,2.52331960158068,9.185565,12.0598815757786,34.129525,17.4053469888256,10.690625,0.526875,6.98,1.92
"14;A-1,2,4,5,6,7,8,9,11,12,13,15,16;B","BBCBBBBBBCBBBABB",4.76172260416667,2.54872015801373,9.33506333333333,12.1392234180252,34.301085,17.3792730824667,10.57625,0.510625,7.09,1.99
"14;A-1,2,4,5,6,7,8,10,11,12,13,15,16;B","BBCBBBBBCBBBBABB",4.72788385416667,2.58204673824057,9.457145,12.2334634786746,34.4370466666667,17.3294516256275,10.453125,0.504375,7.32,2.03
"14;A-1,2,4,5,6,7,9,10,11,12,13,15,16;B","BBCBBBBCBBBBBABB",4.70802635416667,2.62848400838894,9.56391166666667,12.3228615231306,34.5577916666667,17.2743317466598,10.399375,0.4975,7.39,2.12
"14;A-1,2,4,5,6,8,9,10,11,12,13,15,16;B","BBCBBBCBBBBBBABB",4.69116489583333,2.68567136501709,9.65992666666667,12.4170722930054,34.66271,17.2100521430819,10.345,0.505625,7.57,2.14
"14;A-1,2,4,5,7,8,9,10,11,12,13,15,16;B","BBCBBCBBBBBBBABB",4.6964740625,2.76470301302127,9.7608,12.5204459769287,34.77335,17.1132439057616,10.409375,0.51875,7.73,2.28
"14;A-1,2,4,6,7,8,9,10,11,12,13,15,16;B","BBCBCBBBBBBBBABB",4.72107447916667,2.85306158976755,9.85392333333333,12.6104059436437,34.8735283333333,17.0129424644819,10.48875,0.540625,7.89,2.34
"14;A-1,2,5,6,7,8,9,10,11,12,13,15,16;B","BBCCBBBBBBBBBABB",4.79203177083333,2.95233198791575,9.97206666666667,12.7424119172302,35.0006733333333,16.8671659645416,10.725625,0.565625,8.21,2.45
"14;A-1,3,4,5,6,7,8,9,10,11,12,13,15;B","BCBBBBBBBBBBBABC",5.36412697916666,3.04113675722188,7.97671333333333,11.9304182844283,32.068245,16.7425677227118,12.3,0.769375,6.44,1.8
"14;A-1,3,4,5,6,7,8,9,10,11,12,13,16;B","BCBBBBBBBBBBBACB",5.20827416666667,2.81266736908599,8.276945,11.8643484694503,32.93846,17.0990577662905,11.866875,0.709375,6.48,1.8
"14;A-1,3,4,5,6,7,8,9,10,11,12,15,16;B","BCBBBBBBBBBBCABB",5.01065489583334,2.59553417782384,8.86640333333333,11.9466200098261,33.737345,17.288810635092,11.268125,0.61375,6.6,1.89
"14;A-1,3,4,5,6,7,8,9,10,11,13,15,16;B","BCBBBBBBBBBCBABB",4.94323270833334,2.60320798354068,9.08493333333333,12.0334250155595,34.0040733333333,17.3029191727302,11.136875,0.585,6.85,1.94
"14;A-1,3,4,5,6,7,8,9,10,12,13,15,16;B","BCBBBBBBBBCBBABB",4.8856828125,2.61539039657044,9.26386666666667,12.1415137815184,34.2135966666667,17.2765609691246,10.99875,0.56625,7.09,1.99
"14;A-1,3,4,5,6,7,8,9,11,12,13,15,16;B","BCBBBBBBBCBBBABB",4.84302020833333,2.63751472651335,9.41350833333333,12.218404464583,34.3850866666667,17.2494437037826,10.87625,0.55,7.2,2.06
"14;A-1,3,4,5,6,7,8,10,11,12,13,15,16;B","BCBBBBBBCBBBBABB",4.80675958333333,2.66607348399807,9.53482,12.310403434755,34.519695,17.2006285162038,10.756875,0.54375,7.42,2.1
"14;A-1,3,4,5,6,7,9,10,11,12,13,15,16;B","BCBBBBBCBBBBBABB",4.783534375,2.70660970466367,9.63890666666667,12.395908924784,34.63763,17.1490854999716,10.686875,0.536875,7.48,2.19
"14;A-1,3,4,5,6,8,9,10,11,12,13,15,16;B","BCBBBBCBBBBBBABB",4.76195229166667,2.7572842767061,9.732985,12.4892054964211,34.740165,17.0876373076459,10.605625,0.543125,7.66,2.2
"14;A-1,3,4,5,7,8,9,10,11,12,13,15,16;B","BCBBBCBBBBBBBABB",4.76107979166667,2.82899778875487,9.82999333333333,12.584261982882,34.84705,16.9955572258242,10.6525,0.55375,7.81,2.32
"14;A-1,3,4,6,7,8,9,10,11,12,13,15,16;B","BCBBCBBBBBBBBABB",4.77523510416667,2.91020762328665,9.91803833333333,12.6692586226109,34.941145,16.9038482243511,10.6875,0.57375,7.96,2.39
"14;A-1,3,5,6,7,8,9,10,11,12,13,15,16;B","BCBCBBBBBBBBBABB",4.82627197916667,3.00614410087347,10.025575,12.7875920993095,35.05831,16.7720727241455,10.853125,0.59125,8.27,2.48
"14;A-1,4,5,6,7,8,9,10,11,12,13,15,16;B","BCCBBBBBBBBBBABB",4.917040625,3.09807243141004,10.1322566666667,12.899934276495,35.1716933333333,16.62033419256,11.086875,0.636875,8.45,2.58
"14;A-2,3,4,5,6,7,8,9,10,11,12,13,15;B","CBBBBBBBBBBBBABC",5.48908552083333,3.09042004505571,8.05799833333333,12.0246724670715,32.1598133333333,16.5904183728306,12.66625,0.81375,6.49,1.85
"14;A-2,3,4,5,6,7,8,9,10,11,12,13,16;B","CBBBBBBBBBBBBACB",5.33295302083333,2.86752529657977,8.35672833333333,11.9576428442506,33.0255533333333,16.9528360984592,12.229375,0.753125,6.53,1.85
"14;A-2,3,4,5,6,7,8,9,10,11,12,15,16;B","CBBBBBBBBBBBCABB",5.133419375,2.65479875589831,8.94106833333333,12.0345733577994,33.817305,17.1525669169999,11.620625,0.653125,6.65,1.94
"14;A-2,3,4,5,6,7,8,9,10,11,13,15,16;B","CBBBBBBBBBBCBABB",5.06456114583333,2.66125271285068,9.15675666666667,12.118801139066,34.0802616666667,17.1721862758005,11.47875,0.62125,6.89,1.99
"14;A-2,3,4,5,6,7,8,9,10,12,13,15,16;B","CBBBBBBBBBCBBABB",5.00568229166667,2.67168083965547,9.33434166666667,12.2241072976434,34.288245,17.1473516650758,11.336875,0.603125,7.13,2.04
"14;A-2,3,4,5,6,7,8,9,11,12,13,15,16;B","CBBBBBBBBCBBBABB",4.96128708333333,2.69124275662403,9.48275166666667,12.2987772343175,34.4581533333333,17.1221806142094,11.208125,0.583125,7.24,2.11
"14;A-2,3,4,5,6,7,8,10,11,12,13,15,16;B","CBBBBBBBCBBBBABB",4.92269989583333,2.71670149169291,9.602805,12.3894347562842,34.5915433333333,17.0746353311234,11.07375,0.5775,7.47,2.15
"14;A-2,3,4,5,6,7,9,10,11,12,13,15,16;B","CBBBBBBCBBBBBABB",4.89676229166667,2.75345746818068,9.70588833333333,12.4723188526592,34.7080833333333,17.0249467216242,11.001875,0.56875,7.53,2.24
"14;A-2,3,4,5,6,8,9,10,11,12,13,15,16;B","CBBBBBCBBBBBBABB",4.87299333333334,2.80014616013793,9.799855,12.5638169496883,34.810475,16.9628008273336,10.910625,0.57625,7.71,2.25
"14;A-2,3,4,5,7,8,9,10,11,12,13,15,16;B","CBBBBCBBBBBBBABB",4.86627854166666,2.86586124143465,9.89318166666667,12.6541512342441,34.9136833333333,16.8763427342247,10.939375,0.5825,7.86,2.37
"14;A-2,3,4,6,7,8,9,10,11,12,13,15,16;B","CBBBCBBBBBBBBABB",4.87158614583333,2.94123086205247,9.97763833333333,12.7354822362554,35.0036,16.7912810584926,10.938125,0.6,8.01,2.43
"14;A-2,3,5,6,7,8,9,10,11,12,13,15,16;B","CBBCBBBBBBBBBABB",4.90928645833334,3.03250734933932,10.0782533333333,12.8415178462713,35.1138716666667,16.6708299178699,11.071875,0.613125,8.31,2.52
"14;A-2,4,5,6,7,8,9,10,11,12,13,15,16;B","CBCBBBBBBBBBBABB",4.97839177083334,3.12463050217897,10.1755666666667,12.9440635170993,35.2175133333333,16.5356390249484,11.268125,0.65625,8.46,2.62
"14;A-3,4,5,6,7,8,9,10,11,12,13,15,16;B","CCBBBBBBBBBBBABB",5.0872146875,3.19171478104298,10.26491,13.0444191362123,35.3112833333333,16.3932256138488,11.605,0.698125,8.68,2.67
"15;A-1,2,3,4,5,6,7,8,9,10,11,12,13;B","BBBBBBBBBBBBBCAC",5.42349541666667,2.39755176202699,6.901525,10.9074852954356,30.93236,17.5994259053672,12.310625,0.759375,4.76,1.5
"15;A-1,2,3,4,5,6,7,8,9,10,11,12,14;B","BBBBBBBBBBBBCBAC",5.33256885416667,2.3677192773158,7.13838166666667,10.9812231529538,31.2438383333333,17.6407336219621,12.05875,0.7325,4.88,1.5
"15;A-1,2,3,4,5,6,7,8,9,10,11,12,16;B","BBBBBBBBBBBBCCAB",5.10933479166667,2.19182216870034,8.063335,11.0339843553131,32.93735,18.0856070415779,11.44125,0.661875,5.17,1.53
"15;A-1,2,3,4,5,6,7,8,9,10,11,13,14;B","BBBBBBBBBBBCBBAC",5.25846333333333,2.34645236353727,7.31424333333333,11.0463198382029,31.4717733333333,17.6557644763998,11.85,0.7025,5.06,1.52
"15;A-1,2,3,4,5,6,7,8,9,10,11,13,16;B","BBBBBBBBBBBCBCAB",5.02429479166667,2.12618445657786,8.18831833333333,11.0793490977923,33.0854433333333,18.0890410239513,11.184375,0.628125,5.33,1.54
"15;A-1,2,3,4,5,6,7,8,9,10,11,14,16;B","BBBBBBBBBBBCCBAB",4.96212760416667,2.16218333958027,8.50088666666667,11.1945780633335,33.468975,18.129473067383,11.060625,0.6,5.42,1.6
"15;A-1,2,3,4,5,6,7,8,9,10,12,13,14;B","BBBBBBBBBBCBBBAC",5.193271875,2.33284706664393,7.45280166666667,11.1407114799381,31.6426866666667,17.6401144945007,11.694375,0.674375,5.27,1.55
"15;A-1,2,3,4,5,6,7,8,9,10,12,13,16;B","BBBBBBBBBBCBBCAB",4.9542759375,2.07795778721008,8.30286,11.1632637924392,33.2177416666667,18.0738973078024,11.01,0.5975,5.54,1.57
"15;A-1,2,3,4,5,6,7,8,9,10,12,14,16;B","BBBBBBBBBBCBCBAB",4.88491239583333,2.10026172296622,8.60069666666667,11.2687023995188,33.583925,18.1167438740063,10.861875,0.5675,5.59,1.63
"15;A-1,2,3,4,5,6,7,8,9,10,13,14,16;B","BBBBBBBBBBCCBBAB",4.83751760416667,2.13572817023539,8.83037666666667,11.396575414284,33.8555333333333,18.0950690469084,10.73625,0.551875,5.87,1.7
"15;A-1,2,3,4,5,6,7,8,9,11,12,13,14;B","BBBBBBBBBCBBBBAC",5.14533197916666,2.33668304540077,7.58692833333333,11.2406871610673,31.8064133333333,17.5974173531552,11.545625,0.6575,5.41,1.58
"15;A-1,2,3,4,5,6,7,8,9,11,12,13,16;B","BBBBBBBBBCBBBCAB",4.902269375,2.05102560804091,8.421615,11.2502854378908,33.35051,18.0372347930428,10.85125,0.576875,5.67,1.59
"15;A-1,2,3,4,5,6,7,8,9,11,12,14,16;B","BBBBBBBBBCBBCBAB",4.827849375,2.059971754757,8.70613833333333,11.3475461579498,33.7027116666667,18.0798630644869,10.695625,0.545,5.7,1.65
"15;A-1,2,3,4,5,6,7,8,9,11,13,14,16;B","BBBBBBBBBCBCBBAB",4.772286875,2.08221230305937,8.92457833333333,11.4636485883511,33.9606383333333,18.0609453199562,10.553125,0.526875,5.96,1.72
"15;A-1,2,3,4,5,6,7,8,9,12,13,14,16;B","BBBBBBBBBCCBBBAB",4.7417478125,2.12639862413309,9.12327166666667,11.5999632631061,34.1904366666667,18.0117301641799,10.444375,0.5125,6.26,1.76
"15;A-1,2,3,4,5,6,7,8,10,11,12,13,14;B","BBBBBBBBCBBBBBAC",5.10554104166667,2.35172597638399,7.69270166666667,11.3333952847463,31.9381233333333,17.5561944068783,11.41,0.633125,5.56,1.6
"15;A-1,2,3,4,5,6,7,8,10,11,12,13,16;B","BBBBBBBBCBBBBCAB",4.8595571875,2.04273091962684,8.51707,11.3298207296295,33.4601233333333,17.9975346484245,10.705625,0.55125,5.79,1.61
"15;A-1,2,3,4,5,6,7,8,10,11,12,14,16;B","BBBBBBBBCBBBCBAB",4.7819759375,2.04106919414292,8.79558833333333,11.4242103515527,33.8049766666667,18.0414284092666,10.534375,0.5175,5.82,1.67
"15;A-1,2,3,4,5,6,7,8,10,11,13,14,16;B","BBBBBBBBCBBCBBAB",4.72147072916667,2.05163384203347,9.00690666666667,11.5337358313081,34.0538233333333,18.0254627726584,10.376875,0.498125,6.07,1.74
"15;A-1,2,3,4,5,6,7,8,10,12,13,14,16;B","BBBBBBBBCBCBBBAB",4.68052697916667,2.08386892224448,9.19574166666667,11.6622666067657,34.2722633333333,17.98033238079,10.2575,0.483125,6.36,1.79
"15;A-1,2,3,4,5,6,7,8,11,12,13,14,16;B","BBBBBBBBCCBBBBAB",4.659895625,2.13376359319317,9.34949333333333,11.7528469277278,34.443835,17.9337582458995,10.173125,0.476875,6.46,1.85
"15;A-1,2,3,4,5,6,7,9,10,11,12,13,14;B","BBBBBBBCBBBBBBAC",5.07491854166667,2.37942489759356,7.797095,11.4181753312373,32.055205,17.5008855928895,11.31125,0.62125,5.72,1.64
